Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
449   | Path found| 0.100     | 28        | Path found| 0.601     | 28        
450   | Path found| 0.076     | 28        | Path found| 0.516     | 28        
451   | Path found| 0.100     | 36        | Path found| 0.456     | 36        
452   | Path found| 0.252     | 62        | Path found| 2.167     | 62        
453   | Path found| 0.208     | 52        | Path found| 1.209     | 52        
454   | Path found| 0.233     | 40        | Path found| 0.528     | 40        
455   | Path found| 0.068     | 18        | Path found| 0.348     | 18        
456   | Path found| 0.030     | 13        | Path found| 0.138     | 13        
457   | Path found| 0.157     | 41        | Path found| 0.775     | 41        
458   | Path found| 0.045     | 13        | Path found| 0.207     | 13        
459   | Path found| 0.100     | 28        | Path found| 0.431     | 28        
460   | Path found| 0.056     | 28        | Path found| 0.328     | 28        
461   | Path found| 0.173     | 43        | Path found| 0.931     | 43        
462   | Path found| 0.082     | 30        | Path found| 0.432     | 30        
463   | Path found| 0.063     | 17        | Path found| 0.270     | 17        
464   | Path found| 0.123     | 38        | Path found| 0.599     | 38        
465   | Path found| 0.194     | 37        | Path found| 0.741     | 37        
466   | Path found| 0.090     | 24        | Path found| 0.386     | 24        
467   | Path found| 0.441     | 63        | Path found| 2.317     | 63        
468   | Path found| 0.139     | 29        | Path found| 0.716     | 29        
469   | Path found| 0.203     | 47        | Path found| 1.426     | 47        
470   | Path found| 0.025     | 4         | Path found| 0.116     | 4         
471   | Path found| 0.152     | 49        | Path found| 0.848     | 49        
472   | Path found| 0.034     | 9         | Path found| 0.143     | 9         
473   | Path found| 0.047     | 18        | Path found| 0.241     | 18        
474   | Path found| 0.042     | 23        | Path found| 0.331     | 23        
475   | Path found| 0.114     | 37        | Path found| 0.557     | 37        
476   | Path found| 0.087     | 26        | Path found| 0.519     | 26        
477   | Path found| 0.144     | 50        | Path found| 1.474     | 50        
478   | Path found| 0.330     | 55        | Path found| 0.945     | 55        
479   | Path found| 0.199     | 49        | Path found| 1.418     | 49        
480   | Path found| 0.231     | 56        | Path found| 1.669     | 56        
481   | Path found| 0.070     | 24        | Path found| 0.275     | 24        
482   | Path found| 0.095     | 32        | Path found| 0.538     | 32        
483   | Path found| 0.090     | 30        | Path found| 0.408     | 30        
484   | Path found| 0.024     | 5         | Path found| 0.110     | 5         
485   | Path found| 0.078     | 28        | Path found| 0.414     | 28        
486   | Path found| 0.197     | 36        | Path found| 0.940     | 36        
487   | Path found| 0.073     | 31        | Path found| 0.540     | 31        
488   | Path found| 0.070     | 19        | Path found| 0.307     | 19        
489   | Path found| 0.064     | 25        | Path found| 0.539     | 25        
490   | Path found| 0.047     | 13        | Path found| 0.222     | 13        
491   | Path found| 0.033     | 10        | Path found| 0.139     | 10        
492   | Path found| 0.174     | 40        | Path found| 0.937     | 40        
493   | Path found| 0.053     | 16        | Path found| 0.229     | 16        
494   | Path found| 0.244     | 63        | Path found| 2.363     | 63        
495   | Path found| 0.099     | 30        | Path found| 0.581     | 30        
496   | Path found| 0.030     | 8         | Path found| 0.139     | 8         
497   | Path found| 0.032     | 7         | Path found| 0.151     | 7         
498   | Path found| 0.031     | 8         | Path found| 0.155     | 8         
499   | Path found| 0.044     | 15        | Path found| 0.211     | 15        
500   | Path found| 0.200     | 38        | Path found| 0.784     | 38        
501   | Path found| 0.029     | 6         | Path found| 0.127     | 6         
502   | Path found| 0.216     | 59        | Path found| 2.088     | 59        
503   | Path found| 0.048     | 38        | Path found| 0.218     | 38        
504   | Path found| 0.023     | 3         | Path found| 0.115     | 3         
505   | Path found| 0.050     | 19        | Path found| 0.327     | 19        
506   | Path found| 0.165     | 34        | Path found| 0.779     | 34        
507   | Path found| 0.049     | 20        | Path found| 0.217     | 20        
508   | Path found| 0.105     | 29        | Path found| 0.620     | 29        
509   | Path found| 0.258     | 46        | Path found| 1.132     | 46        
510   | Path found| 0.127     | 48        | Path found| 1.055     | 48        
511   | Path found| 0.246     | 64        | Path found| 2.388     | 64        
512   | Path found| 0.302     | 68        | Path found| 2.579     | 68        
513   | Path found| 0.133     | 43        | Path found| 1.051     | 43        
514   | Path found| 0.068     | 27        | Path found| 0.429     | 27        
515   | Path found| 0.133     | 45        | Path found| 0.631     | 45        
516   | Path found| 0.234     | 45        | Path found| 0.874     | 45        
517   | Path found| 0.044     | 14        | Path found| 0.215     | 14        
518   | Path found| 0.194     | 45        | Path found| 0.498     | 45        
519   | Path found| 0.148     | 40        | Path found| 0.519     | 40        
520   | Path found| 0.171     | 47        | Path found| 1.095     | 47        
521   | Path found| 0.233     | 54        | Path found| 1.412     | 54        
522   | Path found| 0.286     | 59        | Path found| 1.912     | 59        
523   | Path found| 0.083     | 32        | Path found| 0.630     | 32        
524   | Path found| 0.055     | 17        | Path found| 0.236     | 17        
525   | Path found| 0.083     | 25        | Path found| 0.472     | 25        
526   | Path found| 0.106     | 32        | Path found| 0.489     | 32        
527   | Path found| 0.241     | 48        | Path found| 1.074     | 48        
528   | Path found| 0.110     | 24        | Path found| 0.386     | 24        
529   | Path found| 0.057     | 21        | Path found| 0.351     | 21        
530   | Path found| 0.307     | 57        | Path found| 1.036     | 57        
531   | Path found| 0.081     | 29        | Path found| 0.498     | 29        
532   | Path found| 0.084     | 31        | Path found| 0.512     | 31        
533   | Path found| 0.042     | 31        | Path found| 0.329     | 31        
534   | Path found| 0.173     | 47        | Path found| 1.258     | 47        
535   | Path found| 0.260     | 61        | Path found| 2.047     | 61        
536   | Path found| 0.296     | 64        | Path found| 2.403     | 64        
537   | Path found| 0.042     | 12        | Path found| 0.209     | 12        
538   | Path found| 0.124     | 36        | Path found| 0.832     | 36        
539   | Path found| 0.039     | 10        | Path found| 0.180     | 10        
540   | Path found| 0.064     | 21        | Path found| 0.284     | 21        
541   | Path found| 0.152     | 60        | Path found| 2.063     | 60        
542   | Path found| 0.178     | 67        | Path found| 2.682     | 67        
543   | Path found| 0.128     | 41        | Path found| 0.945     | 41        
544   | Path found| 0.040     | 13        | Path found| 0.169     | 13        
545   | Path found| 0.105     | 35        | Path found| 0.766     | 35        
546   | Path found| 0.125     | 36        | Path found| 0.672     | 36        
547   | Path found| 0.075     | 29        | Path found| 0.385     | 29        
548   | Path found| 0.210     | 54        | Path found| 0.927     | 54        
549   | Path found| 0.103     | 24        | Path found| 0.482     | 24        
550   | Path found| 0.024     | 3         | Path found| 0.107     | 3         
551   | Path found| 0.108     | 28        | Path found| 0.521     | 28        
552   | Path found| 0.156     | 44        | Path found| 1.031     | 44        
553   | Path found| 0.220     | 41        | Path found| 1.005     | 41        
554   | Path found| 0.069     | 21        | Path found| 0.432     | 21        
555   | Path found| 0.095     | 24        | Path found| 0.397     | 24        
556   | Path found| 0.168     | 47        | Path found| 1.169     | 47        
557   | Path found| 0.058     | 21        | Path found| 0.342     | 21        
558   | Path found| 0.140     | 50        | Path found| 0.637     | 50        
559   | Path found| 0.073     | 21        | Path found| 0.370     | 21        
560   | Path found| 0.066     | 18        | Path found| 0.328     | 18        
561   | Path found| 0.044     | 15        | Path found| 0.196     | 15        
562   | Path found| 0.043     | 14        | Path found| 0.252     | 14        
563   | Path found| 0.222     | 54        | Path found| 1.324     | 54        
564   | Path found| 0.400     | 59        | Path found| 1.914     | 59        
565   | Path found| 0.043     | 13        | Path found| 0.163     | 13        
566   | Path found| 0.060     | 24        | Path found| 0.350     | 24        
567   | Path found| 0.151     | 48        | Path found| 1.379     | 48        
568   | Path found| 0.323     | 45        | Path found| 1.243     | 45        
569   | Path found| 0.104     | 36        | Path found| 0.850     | 36        
570   | Path found| 0.101     | 35        | Path found| 0.646     | 35        
571   | Path found| 0.087     | 32        | Path found| 0.707     | 32        
572   | Path found| 0.133     | 33        | Path found| 0.692     | 33        
573   | Path found| 0.037     | 13        | Path found| 0.168     | 13        
574   | Path found| 0.070     | 23        | Path found| 0.324     | 23        
575   | Path found| 0.334     | 70        | Path found| 2.661     | 70        
576   | Path found| 0.086     | 32        | Path found| 0.555     | 32        
577   | Path found| 0.124     | 39        | Path found| 1.008     | 39        
578   | Path found| 0.053     | 18        | Path found| 0.212     | 18        
579   | Path found| 0.091     | 26        | Path found| 0.495     | 26        
580   | Path found| 0.065     | 23        | Path found| 0.309     | 23        
581   | Path found| 0.066     | 20        | Path found| 0.393     | 20        
582   | Path found| 0.308     | 63        | Path found| 1.565     | 63        
583   | Path found| 0.077     | 21        | Path found| 0.336     | 21        
584   | Path found| 0.106     | 32        | Path found| 0.493     | 32        
585   | Path found| 0.066     | 20        | Path found| 0.335     | 20        
586   | Path found| 0.053     | 27        | Path found| 0.174     | 27        
587   | Path found| 0.253     | 49        | Path found| 1.006     | 49        
588   | Path found| 0.126     | 31        | Path found| 0.596     | 31        
589   | Path found| 0.094     | 25        | Path found| 0.499     | 25        
590   | Path found| 0.029     | 8         | Path found| 0.125     | 8         
591   | Path found| 0.076     | 26        | Path found| 0.420     | 26        
592   | Path found| 0.028     | 10        | Path found| 0.130     | 10        
593   | Path found| 0.096     | 31        | Path found| 0.352     | 31        
594   | Path found| 0.254     | 41        | Path found| 1.128     | 41        
595   | Path found| 0.148     | 47        | Path found| 1.113     | 47        
596   | Path found| 0.054     | 19        | Path found| 0.330     | 19        
597   | Path found| 0.090     | 24        | Path found| 0.485     | 24        
598   | Path found| 0.146     | 35        | Path found| 0.419     | 35        
599   | Path found| 0.048     | 19        | Path found| 0.197     | 19        
600   | Path found| 0.237     | 64        | Path found| 1.997     | 64        
601   | Path found| 0.064     | 21        | Path found| 0.355     | 21        
602   | Path found| 0.049     | 17        | Path found| 0.317     | 17        
603   | Path found| 0.029     | 6         | Path found| 0.139     | 6         
604   | Path found| 0.029     | 6         | Path found| 0.136     | 6         
605   | Path found| 0.037     | 9         | Path found| 0.169     | 9         
606   | Path found| 0.150     | 29        | Path found| 0.455     | 29        
607   | Path found| 0.063     | 22        | Path found| 0.338     | 22        
608   | Path found| 0.164     | 36        | Path found| 0.848     | 36        
609   | Path found| 0.105     | 34        | Path found| 0.700     | 34        
610   | Path found| 0.104     | 25        | Path found| 0.487     | 25        
611   | Path found| 0.191     | 43        | Path found| 0.877     | 43        
612   | Path found| 0.215     | 43        | Path found| 0.449     | 43        
613   | Path found| 0.211     | 51        | Path found| 1.231     | 51        
614   | Path found| 0.052     | 20        | Path found| 0.243     | 20        
615   | Path found| 0.142     | 47        | Path found| 1.319     | 47        
616   | Path found| 0.258     | 48        | Path found| 1.225     | 48        
617   | Path found| 0.031     | 13        | Path found| 0.161     | 13        
618   | Path found| 0.038     | 15        | Path found| 0.176     | 15        
619   | Path found| 0.188     | 50        | Path found| 1.134     | 50        
620   | Path found| 0.029     | 11        | Path found| 0.133     | 11        
621   | Path found| 0.255     | 52        | Path found| 1.358     | 52        
622   | Path found| 0.362     | 63        | Path found| 1.447     | 63        
623   | Path found| 0.071     | 27        | Path found| 0.572     | 27        
624   | Path found| 0.042     | 14        | Path found| 0.200     | 14        
625   | Path found| 0.063     | 26        | Path found| 0.334     | 26        
626   | Path found| 0.100     | 27        | Path found| 0.362     | 27        
627   | Path found| 0.198     | 42        | Path found| 1.152     | 42        
628   | Path found| 0.042     | 19        | Path found| 0.155     | 19        
629   | Path found| 0.142     | 45        | Path found| 1.084     | 45        
630   | Path found| 0.065     | 21        | Path found| 0.388     | 21        
631   | Path found| 0.223     | 47        | Path found| 0.923     | 47        
632   | Path found| 0.064     | 28        | Path found| 0.302     | 28        
633   | Path found| 0.055     | 29        | Path found| 0.319     | 29        
634   | Path found| 0.117     | 37        | Path found| 0.762     | 37        
635   | Path found| 0.089     | 45        | Path found| 0.463     | 45        
636   | Path found| 0.045     | 13        | Path found| 0.190     | 13        
637   | Path found| 0.083     | 32        | Path found| 0.320     | 32        
638   | Path found| 0.215     | 54        | Path found| 1.711     | 54        
639   | Path found| 0.123     | 38        | Path found| 0.962     | 38        
640   | Path found| 0.066     | 23        | Path found| 0.428     | 23        
641   | Path found| 0.028     | 6         | Path found| 0.128     | 6         
642   | Path found| 0.086     | 24        | Path found| 0.331     | 24        
643   | Path found| 0.127     | 42        | Path found| 1.032     | 42        
644   | Path found| 0.351     | 51        | Path found| 1.434     | 51        
645   | Path found| 0.156     | 35        | Path found| 0.843     | 35        
646   | Path found| 0.148     | 49        | Path found| 1.181     | 49        
647   | Path found| 0.084     | 24        | Path found| 0.413     | 24        
648   | Path found| 0.102     | 31        | Path found| 0.520     | 31        
649   | Path found| 0.084     | 25        | Path found| 0.372     | 25        
650   | Path found| 0.095     | 32        | Path found| 0.756     | 32        
651   | Path found| 0.028     | 6         | Path found| 0.133     | 6         
652   | Path found| 0.250     | 58        | Path found| 2.038     | 58        
653   | Path found| 0.313     | 75        | Path found| 3.262     | 75        
654   | Path found| 0.079     | 26        | Path found| 0.476     | 26        
655   | Path found| 0.120     | 48        | Path found| 1.109     | 48        
656   | Path found| 0.200     | 52        | Path found| 1.047     | 52        
657   | Path found| 0.065     | 22        | Path found| 0.261     | 22        
658   | Path found| 0.036     | 17        | Path found| 0.242     | 17        
659   | Path found| 0.100     | 23        | Path found| 0.348     | 23        
660   | Path found| 0.184     | 42        | Path found| 1.064     | 42        
661   | Path found| 0.171     | 47        | Path found| 0.900     | 47        
662   | Path found| 0.058     | 30        | Path found| 0.271     | 30        
663   | Path found| 0.058     | 19        | Path found| 0.222     | 19        
664   | Path found| 0.348     | 76        | Path found| 3.371     | 76        
665   | Path found| 0.068     | 22        | Path found| 0.368     | 22        
666   | Path found| 0.028     | 6         | Path found| 0.135     | 6         
667   | Path found| 0.081     | 29        | Path found| 0.585     | 29        
668   | Path found| 0.110     | 37        | Path found| 0.832     | 37        
669   | Path found| 0.063     | 23        | Path found| 0.269     | 23        
670   | Path found| 0.074     | 33        | Path found| 0.280     | 33        
671   | Path found| 0.098     | 31        | Path found| 0.454     | 31        
672   | Path found| 0.227     | 38        | Path found| 0.827     | 38        
673   | Path found| 0.029     | 6         | Path found| 0.128     | 6         
674   | Path found| 0.231     | 63        | Path found| 1.934     | 63        
675   | Path found| 0.247     | 64        | Path found| 2.437     | 64        
676   | Path found| 0.030     | 13        | Path found| 0.137     | 13        
677   | Path found| 0.027     | 10        | Path found| 0.136     | 10        
678   | Path found| 0.108     | 38        | Path found| 0.739     | 38        
679   | Path found| 0.044     | 18        | Path found| 0.195     | 18        
680   | Path found| 0.224     | 53        | Path found| 0.814     | 53        
681   | Path found| 0.116     | 37        | Path found| 0.958     | 37        
682   | Path found| 0.323     | 60        | Path found| 1.009     | 60        
683   | Path found| 0.042     | 13        | Path found| 0.189     | 13        
684   | Path found| 0.263     | 72        | Path found| 2.877     | 72        
685   | Path found| 0.122     | 34        | Path found| 0.595     | 34        
686   | Path found| 0.033     | 9         | Path found| 0.148     | 9         
687   | Path found| 0.181     | 60        | Path found| 2.106     | 60        
688   | Path found| 0.083     | 39        | Path found| 0.388     | 39        
689   | Path found| 0.100     | 33        | Path found| 0.525     | 33        
690   | Path found| 0.066     | 23        | Path found| 0.337     | 23        
691   | Path found| 0.077     | 28        | Path found| 0.372     | 28        
692   | Path found| 0.097     | 32        | Path found| 0.453     | 32        
693   | Path found| 0.039     | 11        | Path found| 0.203     | 11        
694   | Path found| 0.161     | 49        | Path found| 1.105     | 49        
695   | Path found| 0.126     | 39        | Path found| 0.608     | 39        
696   | Path found| 0.040     | 12        | Path found| 0.227     | 12        
697   | Path found| 0.085     | 30        | Path found| 0.673     | 30        
698   | Path found| 0.165     | 43        | Path found| 0.632     | 43        
699   | Path found| 0.033     | 10        | Path found| 0.150     | 10        
700   | Path found| 0.170     | 32        | Path found| 0.676     | 32        
701   | Path found| 0.233     | 54        | Path found| 1.467     | 54        
702   | Path found| 0.047     | 16        | Path found| 0.297     | 16        
703   | Path found| 0.083     | 33        | Path found| 0.416     | 33        
704   | Path found| 0.288     | 76        | Path found| 3.362     | 76        
705   | Path found| 0.120     | 40        | Path found| 0.737     | 40        
706   | Path found| 0.222     | 52        | Path found| 1.289     | 52        
707   | Path found| 0.074     | 23        | Path found| 0.444     | 23        
708   | Path found| 0.294     | 60        | Path found| 2.161     | 60        
709   | Path found| 0.058     | 19        | Path found| 0.316     | 19        
710   | Path found| 0.064     | 25        | Path found| 0.343     | 25        
711   | Path found| 0.222     | 46        | Path found| 1.165     | 46        
712   | Path found| 0.248     | 56        | Path found| 1.724     | 56        
713   | Path found| 0.187     | 46        | Path found| 1.029     | 46        
714   | Path found| 0.027     | 9         | Path found| 0.127     | 9         
715   | Path found| 0.197     | 46        | Path found| 1.072     | 46        
716   | Path found| 0.055     | 25        | Path found| 0.243     | 25        
717   | Path found| 0.180     | 39        | Path found| 0.978     | 39        
718   | Path found| 0.115     | 42        | Path found| 0.713     | 42        
719   | Path found| 0.192     | 46        | Path found| 0.812     | 46        
720   | Path found| 0.051     | 41        | Path found| 0.221     | 41        
721   | Path found| 0.121     | 43        | Path found| 0.652     | 43        
722   | Path found| 0.103     | 27        | Path found| 0.573     | 27        
723   | Path found| 0.263     | 58        | Path found| 1.461     | 58        
724   | Path found| 0.088     | 28        | Path found| 0.407     | 28        
725   | Path found| 0.149     | 37        | Path found| 0.501     | 37        
726   | Path found| 0.046     | 20        | Path found| 0.201     | 20        
727   | Path found| 0.096     | 28        | Path found| 0.477     | 28        
728   | Path found| 0.272     | 49        | Path found| 1.220     | 49        
729   | Path found| 0.131     | 40        | Path found| 1.059     | 40        
730   | Path found| 0.131     | 41        | Path found| 0.864     | 41        
731   | Path found| 0.120     | 45        | Path found| 1.134     | 45        
732   | Path found| 0.073     | 39        | Path found| 0.421     | 39        
733   | Path found| 0.316     | 59        | Path found| 1.821     | 59        
734   | Path found| 0.101     | 36        | Path found| 0.801     | 36        
735   | Path found| 0.105     | 34        | Path found| 0.797     | 34        
736   | Path found| 0.122     | 42        | Path found| 1.062     | 42        
737   | Path found| 0.111     | 33        | Path found| 0.668     | 33        
738   | Path found| 0.120     | 26        | Path found| 0.513     | 26        
739   | Path found| 0.213     | 48        | Path found| 1.222     | 48        
740   | Path found| 0.147     | 36        | Path found| 0.883     | 36        
741   | Path found| 0.059     | 21        | Path found| 0.299     | 21        
742   | Path found| 0.117     | 45        | Path found| 1.228     | 45        
743   | Path found| 0.033     | 15        | Path found| 0.161     | 15        
744   | Path found| 0.106     | 33        | Path found| 0.620     | 33        
745   | Path found| 0.172     | 42        | Path found| 0.948     | 42        
746   | Path found| 0.064     | 22        | Path found| 0.364     | 22        
747   | Path found| 0.153     | 46        | Path found| 1.403     | 46        
748   | Path found| 0.526     | 62        | Path found| 2.337     | 62        
749   | Path found| 0.039     | 17        | Path found| 0.206     | 17        
750   | Path found| 0.265     | 54        | Path found| 1.701     | 54        
751   | Path found| 0.174     | 51        | Path found| 1.119     | 51        
752   | Path found| 0.098     | 31        | Path found| 0.376     | 31        
753   | Path found| 0.117     | 37        | Path found| 0.566     | 37        
754   | Path found| 0.032     | 7         | Path found| 0.148     | 7         
755   | Path found| 0.036     | 14        | Path found| 0.150     | 14        
756   | Path found| 0.075     | 19        | Path found| 0.317     | 19        
757   | Path found| 0.156     | 48        | Path found| 1.237     | 48        
758   | Path found| 0.156     | 37        | Path found| 0.880     | 37        
759   | Path found| 0.160     | 41        | Path found| 0.708     | 41        
760   | Path found| 0.049     | 16        | Path found| 0.228     | 16        
761   | Path found| 0.154     | 35        | Path found| 0.761     | 35        
762   | Path found| 0.095     | 38        | Path found| 0.426     | 38        
763   | Path found| 0.048     | 19        | Path found| 0.225     | 19        
764   | Path found| 0.049     | 17        | Path found| 0.308     | 17        
765   | Path found| 0.048     | 24        | Path found| 0.166     | 24        
766   | Path found| 0.140     | 40        | Path found| 0.973     | 40        
767   | Path found| 0.037     | 13        | Path found| 0.162     | 13        
768   | Path found| 0.294     | 51        | Path found| 0.894     | 51        
769   | Path found| 0.031     | 8         | Path found| 0.140     | 8         
770   | Path found| 0.091     | 32        | Path found| 0.387     | 32        
771   | Path found| 0.063     | 20        | Path found| 0.238     | 20        
772   | Path found| 0.069     | 24        | Path found| 0.470     | 24        
773   | Path found| 0.182     | 36        | Path found| 0.867     | 36        
774   | Path found| 0.072     | 24        | Path found| 0.428     | 24        
775   | Path found| 0.272     | 63        | Path found| 2.367     | 63        
776   | Path found| 0.162     | 35        | Path found| 0.657     | 35        
777   | Path found| 0.110     | 27        | Path found| 0.490     | 27        
778   | Path found| 0.069     | 24        | Path found| 0.478     | 24        
779   | Path found| 0.254     | 59        | Path found| 1.859     | 59        
780   | Path found| 0.257     | 64        | Path found| 2.353     | 64        
781   | Path found| 0.301     | 47        | Path found| 1.278     | 47        
782   | Path found| 0.123     | 28        | Path found| 0.551     | 28        
783   | Path found| 0.079     | 31        | Path found| 0.469     | 31        
784   | Path found| 0.043     | 25        | Path found| 0.218     | 25        
785   | Path found| 0.060     | 19        | Path found| 0.278     | 19        
786   | Path found| 0.047     | 19        | Path found| 0.213     | 19        
787   | Path found| 0.040     | 18        | Path found| 0.178     | 18        
788   | Path found| 0.097     | 33        | Path found| 0.748     | 33        
789   | Path found| 0.109     | 39        | Path found| 0.703     | 39        
790   | Path found| 0.056     | 16        | Path found| 0.247     | 16        
791   | Path found| 0.080     | 27        | Path found| 0.339     | 27        
792   | Path found| 0.056     | 17        | Path found| 0.240     | 17        
793   | Path found| 0.048     | 22        | Path found| 0.211     | 22        
794   | Path found| 0.282     | 66        | Path found| 2.492     | 66        
795   | Path found| 0.114     | 28        | Path found| 0.357     | 28        
796   | Path found| 0.047     | 17        | Path found| 0.220     | 17        
797   | Path found| 0.025     | 4         | Path found| 0.122     | 4         
798   | Path found| 0.052     | 42        | Path found| 0.329     | 42        
799   | Path found| 0.041     | 14        | Path found| 0.244     | 14        
800   | Path found| 0.129     | 44        | Path found| 1.287     | 44        
801   | Path found| 0.086     | 26        | Path found| 0.558     | 26        
802   | Path found| 0.175     | 40        | Path found| 1.017     | 40        
803   | Path found| 0.026     | 6         | Path found| 0.118     | 6         
804   | Path found| 0.118     | 39        | Path found| 0.550     | 39        
805   | Path found| 0.083     | 26        | Path found| 0.382     | 26        
806   | Path found| 0.179     | 44        | Path found| 0.883     | 44        
807   | Path found| 0.126     | 30        | Path found| 0.537     | 30        
808   | Path found| 0.219     | 39        | Path found| 0.903     | 39        
809   | Path found| 0.250     | 45        | Path found| 0.683     | 45        
810   | Path found| 0.139     | 36        | Path found| 0.757     | 36        
811   | Path found| 0.067     | 23        | Path found| 0.343     | 23        
812   | Path found| 0.050     | 29        | Path found| 0.346     | 29        
813   | Path found| 0.128     | 39        | Path found| 0.792     | 39        
814   | Path found| 0.056     | 19        | Path found| 0.244     | 19        
815   | Path found| 0.299     | 53        | Path found| 1.285     | 53        
816   | Path found| 0.118     | 37        | Path found| 0.614     | 37        
817   | Path found| 0.054     | 17        | Path found| 0.279     | 17        
818   | Path found| 0.132     | 46        | Path found| 0.998     | 46        
819   | Path found| 0.125     | 49        | Path found| 1.357     | 49        
820   | Path found| 0.298     | 55        | Path found| 1.265     | 55        
821   | Path found| 0.070     | 20        | Path found| 0.282     | 20        
822   | Path found| 0.051     | 20        | Path found| 0.247     | 20        
823   | Path found| 0.066     | 23        | Path found| 0.276     | 23        
824   | Path found| 0.164     | 52        | Path found| 1.274     | 52        
825   | Path found| 0.064     | 20        | Path found| 0.370     | 20        
826   | Path found| 0.115     | 37        | Path found| 0.757     | 37        
827   | Path found| 0.051     | 15        | Path found| 0.250     | 15        
828   | Path found| 0.199     | 55        | Path found| 1.398     | 55        
829   | Path found| 0.302     | 45        | Path found| 0.985     | 45        
830   | Path found| 0.041     | 15        | Path found| 0.171     | 15        
831   | Path found| 0.101     | 31        | Path found| 0.666     | 31        
832   | Path found| 0.038     | 25        | Path found| 0.224     | 25        
833   | Path found| 0.082     | 27        | Path found| 0.592     | 27        
834   | Path found| 0.128     | 38        | Path found| 0.656     | 38        
835   | Path found| 0.056     | 18        | Path found| 0.305     | 18        
836   | Path found| 0.045     | 16        | Path found| 0.231     | 16        
837   | Path found| 0.134     | 40        | Path found| 1.038     | 40        
838   | Path found| 0.057     | 21        | Path found| 0.369     | 21        
839   | Path found| 0.114     | 35        | Path found| 0.545     | 35        
840   | Path found| 0.063     | 22        | Path found| 0.344     | 22        
841   | Path found| 0.143     | 48        | Path found| 1.015     | 48        
842   | Path found| 0.051     | 37        | Path found| 0.291     | 37        
843   | Path found| 0.110     | 35        | Path found| 0.713     | 35        
844   | Path found| 0.045     | 13        | Path found| 0.212     | 13        
845   | Path found| 0.026     | 5         | Path found| 0.121     | 5         
846   | Path found| 0.114     | 38        | Path found| 0.845     | 38        
847   | Path found| 0.130     | 48        | Path found| 0.502     | 48        
848   | Path found| 0.110     | 33        | Path found| 0.814     | 33        
849   | Path found| 0.154     | 49        | Path found| 1.483     | 49        
850   | Path found| 0.101     | 27        | Path found| 0.434     | 27        
851   | Path found| 0.146     | 45        | Path found| 1.137     | 45        
852   | Path found| 0.464     | 81        | Path found| 3.774     | 81        
853   | Path found| 0.045     | 28        | Path found| 0.200     | 28        
854   | Path found| 0.075     | 27        | Path found| 0.548     | 27        
855   | Path found| 0.104     | 38        | Path found| 0.699     | 38        
856   | Path found| 0.071     | 25        | Path found| 0.402     | 25        
857   | Path found| 0.031     | 7         | Path found| 0.147     | 7         
858   | Path found| 0.491     | 76        | Path found| 3.413     | 76        
859   | Path found| 0.142     | 54        | Path found| 1.712     | 54        
860   | Path found| 0.147     | 47        | Path found| 1.359     | 47        
861   | Path found| 0.294     | 56        | Path found| 1.161     | 56        
862   | Path found| 0.347     | 59        | Path found| 1.676     | 59        
863   | Path found| 0.088     | 36        | Path found| 0.511     | 36        
864   | Path found| 0.140     | 35        | Path found| 0.807     | 35        
865   | Path found| 0.178     | 46        | Path found| 0.832     | 46        
866   | Path found| 0.045     | 17        | Path found| 0.165     | 17        
867   | Path found| 0.141     | 32        | Path found| 0.373     | 32        
868   | Path found| 0.082     | 33        | Path found| 0.709     | 33        
869   | Path found| 0.103     | 38        | Path found| 0.521     | 38        
870   | Path found| 0.047     | 15        | Path found| 0.222     | 15        
871   | Path found| 0.024     | 6         | Path found| 0.115     | 6         
872   | Path found| 0.099     | 28        | Path found| 0.474     | 28        
873   | Path found| 0.231     | 59        | Path found| 1.995     | 59        
874   | Path found| 0.083     | 25        | Path found| 0.426     | 25        
875   | Path found| 0.070     | 30        | Path found| 0.193     | 30        
876   | Path found| 0.297     | 49        | Path found| 1.138     | 49        
877   | Path found| 0.061     | 17        | Path found| 0.322     | 17        
878   | Path found| 0.058     | 37        | Path found| 0.740     | 37        
879   | Path found| 0.044     | 13        | Path found| 0.205     | 13        
880   | Path found| 0.052     | 18        | Path found| 0.190     | 18        
881   | Path found| 0.067     | 24        | Path found| 0.363     | 24        
882   | Path found| 0.089     | 35        | Path found| 0.619     | 35        
883   | Path found| 0.064     | 19        | Path found| 0.345     | 19        
884   | Path found| 0.033     | 8         | Path found| 0.160     | 8         
885   | Path found| 0.066     | 27        | Path found| 0.331     | 27        
886   | Path found| 0.058     | 20        | Path found| 0.361     | 20        
887   | Path found| 0.115     | 39        | Path found| 0.830     | 39        
888   | Path found| 0.094     | 28        | Path found| 0.390     | 28        
889   | Path found| 0.118     | 40        | Path found| 0.478     | 40        
890   | Path found| 0.050     | 18        | Path found| 0.290     | 18        
891   | Path found| 0.112     | 27        | Path found| 0.544     | 27        
892   | Path found| 0.343     | 68        | Path found| 2.654     | 68        
893   | Path found| 0.252     | 56        | Path found| 1.623     | 56        
894   | Path found| 0.058     | 19        | Path found| 0.311     | 19        
895   | Path found| 0.060     | 18        | Path found| 0.336     | 18        
896   | Path found| 0.058     | 19        | Path found| 0.386     | 19        
897   | Path found| 0.163     | 37        | Path found| 0.586     | 37        
898   | Path found| 0.057     | 35        | Path found| 0.207     | 35        
