Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
449   | Path found| 0.106     | 30        | Path found| 0.632     | 30        
450   | Path found| 0.319     | 58        | Path found| 2.005     | 58        
451   | Path found| 0.265     | 60        | Path found| 2.000     | 60        
452   | Path found| 0.101     | 31        | Path found| 0.571     | 31        
453   | Path found| 0.163     | 43        | Path found| 0.957     | 43        
454   | Path found| 0.699     | 72        | Path found| 3.078     | 72        
455   | Path found| 0.091     | 41        | Path found| 0.483     | 41        
456   | Path found| 0.174     | 32        | Path found| 0.733     | 32        
457   | Path found| 0.112     | 37        | Path found| 0.690     | 37        
458   | Path found| 0.111     | 33        | Path found| 0.493     | 33        
459   | Path found| 0.074     | 32        | Path found| 0.366     | 32        
460   | Path found| 0.576     | 71        | Path found| 2.702     | 71        
461   | Path found| 0.119     | 39        | Path found| 0.673     | 39        
462   | Path found| 0.155     | 50        | Path found| 0.936     | 50        
463   | Path found| 0.210     | 36        | Path found| 0.465     | 36        
464   | Path found| 0.254     | 46        | Path found| 1.195     | 46        
465   | Path found| 0.089     | 39        | Path found| 0.969     | 39        
466   | Path found| 0.091     | 35        | Path found| 0.793     | 35        
467   | Path found| 0.259     | 72        | Path found| 3.162     | 72        
468   | Path found| 0.131     | 40        | Path found| 0.884     | 40        
469   | Path found| 0.253     | 52        | Path found| 0.763     | 52        
470   | Path found| 0.080     | 34        | Path found| 0.376     | 34        
471   | Path found| 0.047     | 34        | Path found| 0.210     | 34        
472   | Path found| 0.109     | 37        | Path found| 0.661     | 37        
473   | Path found| 0.123     | 43        | Path found| 1.021     | 43        
474   | Path found| 0.055     | 43        | Path found| 0.307     | 43        
475   | Path found| 0.129     | 37        | Path found| 0.867     | 37        
476   | Path found| 0.137     | 34        | Path found| 0.706     | 34        
477   | Path found| 0.169     | 44        | Path found| 1.017     | 44        
478   | Path found| 0.324     | 56        | Path found| 1.170     | 56        
479   | Path found| 0.104     | 35        | Path found| 0.560     | 35        
480   | Path found| 0.293     | 60        | Path found| 2.004     | 60        
481   | Path found| 0.086     | 38        | Path found| 0.381     | 38        
482   | Path found| 0.129     | 46        | Path found| 1.281     | 46        
483   | Path found| 0.080     | 30        | Path found| 0.577     | 30        
484   | Path found| 0.176     | 41        | Path found| 0.996     | 41        
485   | Path found| 0.211     | 48        | Path found| 1.230     | 48        
486   | Path found| 0.199     | 40        | Path found| 0.917     | 40        
487   | Path found| 0.132     | 32        | Path found| 0.704     | 32        
488   | Path found| 0.245     | 47        | Path found| 1.282     | 47        
489   | Path found| 0.106     | 33        | Path found| 0.684     | 33        
490   | Path found| 0.264     | 43        | Path found| 0.392     | 43        
491   | Path found| 0.270     | 56        | Path found| 1.395     | 56        
492   | Path found| 0.184     | 35        | Path found| 0.737     | 35        
493   | Path found| 0.123     | 34        | Path found| 0.516     | 34        
494   | Path found| 0.138     | 46        | Path found| 0.946     | 46        
495   | Path found| 0.166     | 48        | Path found| 1.030     | 48        
496   | Path found| 0.184     | 41        | Path found| 0.978     | 41        
497   | Path found| 0.341     | 74        | Path found| 3.178     | 74        
498   | Path found| 0.155     | 41        | Path found| 1.125     | 41        
499   | Path found| 0.274     | 55        | Path found| 1.814     | 55        
500   | Path found| 0.336     | 61        | Path found| 1.516     | 61        
501   | Path found| 0.161     | 31        | Path found| 0.680     | 31        
502   | Path found| 0.230     | 56        | Path found| 1.401     | 56        
503   | Path found| 0.228     | 46        | Path found| 1.007     | 46        
504   | Path found| 0.098     | 40        | Path found| 0.611     | 40        
505   | Path found| 0.076     | 37        | Path found| 0.307     | 37        
506   | Path found| 0.123     | 43        | Path found| 0.488     | 43        
507   | Path found| 0.227     | 62        | Path found| 2.111     | 62        
508   | Path found| 0.340     | 67        | Path found| 1.882     | 67        
509   | Path found| 0.104     | 36        | Path found| 0.517     | 36        
510   | Path found| 0.114     | 30        | Path found| 0.603     | 30        
511   | Path found| 0.132     | 37        | Path found| 0.802     | 37        
512   | Path found| 0.131     | 54        | Path found| 1.543     | 54        
513   | Path found| 0.150     | 41        | Path found| 0.777     | 41        
514   | Path found| 0.082     | 31        | Path found| 0.482     | 31        
515   | Path found| 0.182     | 51        | Path found| 1.505     | 51        
516   | Path found| 0.143     | 38        | Path found| 0.928     | 38        
517   | Path found| 0.117     | 39        | Path found| 0.728     | 39        
518   | Path found| 0.129     | 45        | Path found| 0.612     | 45        
519   | Path found| 0.350     | 60        | Path found| 1.634     | 60        
520   | Path found| 0.153     | 43        | Path found| 0.786     | 43        
521   | Path found| 0.207     | 55        | Path found| 1.593     | 55        
522   | Path found| 0.209     | 47        | Path found| 1.268     | 47        
523   | Path found| 0.107     | 36        | Path found| 0.608     | 36        
524   | Path found| 0.156     | 37        | Path found| 0.733     | 37        
525   | Path found| 0.171     | 46        | Path found| 0.692     | 46        
526   | Path found| 0.210     | 51        | Path found| 1.080     | 51        
527   | Path found| 0.538     | 64        | Path found| 1.407     | 64        
528   | Path found| 0.108     | 38        | Path found| 0.864     | 38        
529   | Path found| 0.187     | 51        | Path found| 1.220     | 51        
530   | Path found| 0.207     | 60        | Path found| 1.957     | 60        
531   | Path found| 0.115     | 36        | Path found| 0.739     | 36        
532   | Path found| 0.188     | 55        | Path found| 1.602     | 55        
533   | Path found| 0.079     | 35        | Path found| 0.313     | 35        
534   | Path found| 0.249     | 44        | Path found| 0.651     | 44        
535   | Path found| 0.238     | 62        | Path found| 2.147     | 62        
536   | Path found| 0.191     | 45        | Path found| 1.028     | 45        
537   | Path found| 0.108     | 40        | Path found| 0.620     | 40        
538   | Path found| 0.170     | 38        | Path found| 0.468     | 38        
539   | Path found| 0.153     | 38        | Path found| 0.805     | 38        
540   | Path found| 0.120     | 39        | Path found| 0.944     | 39        
541   | Path found| 0.182     | 52        | Path found| 1.564     | 52        
542   | Path found| 0.080     | 31        | Path found| 0.287     | 31        
543   | Path found| 0.065     | 33        | Path found| 0.302     | 33        
544   | Path found| 0.258     | 53        | Path found| 1.190     | 53        
545   | Path found| 0.078     | 31        | Path found| 0.333     | 31        
546   | Path found| 0.155     | 33        | Path found| 0.451     | 33        
547   | Path found| 0.180     | 42        | Path found| 1.070     | 42        
548   | Path found| 0.131     | 37        | Path found| 0.729     | 37        
549   | Path found| 0.170     | 45        | Path found| 0.745     | 45        
550   | Path found| 0.200     | 52        | Path found| 1.681     | 52        
551   | Path found| 0.311     | 63        | Path found| 1.506     | 63        
552   | Path found| 0.128     | 42        | Path found| 0.851     | 42        
553   | Path found| 0.188     | 46        | Path found| 0.992     | 46        
554   | Path found| 0.075     | 32        | Path found| 0.340     | 32        
555   | Path found| 0.183     | 48        | Path found| 1.203     | 48        
556   | Path found| 0.216     | 40        | Path found| 0.898     | 40        
557   | Path found| 0.075     | 34        | Path found| 0.357     | 34        
558   | Path found| 0.130     | 52        | Path found| 1.187     | 52        
559   | Path found| 0.093     | 32        | Path found| 0.617     | 32        
560   | Path found| 0.125     | 35        | Path found| 0.686     | 35        
561   | Path found| 0.146     | 41        | Path found| 1.059     | 41        
562   | Path found| 0.221     | 50        | Path found| 1.577     | 50        
563   | Path found| 0.133     | 47        | Path found| 1.084     | 47        
564   | Path found| 0.082     | 32        | Path found| 0.651     | 32        
565   | Path found| 0.267     | 61        | Path found| 2.225     | 61        
566   | Path found| 0.190     | 53        | Path found| 1.634     | 53        
567   | Path found| 0.154     | 50        | Path found| 1.500     | 50        
568   | Path found| 0.292     | 58        | Path found| 1.530     | 58        
569   | Path found| 0.070     | 38        | Path found| 0.312     | 38        
570   | Path found| 0.142     | 37        | Path found| 0.935     | 37        
571   | Path found| 0.095     | 33        | Path found| 0.477     | 33        
572   | Path found| 0.092     | 32        | Path found| 0.389     | 32        
573   | Path found| 0.119     | 48        | Path found| 1.062     | 48        
574   | Path found| 0.595     | 78        | Path found| 3.611     | 78        
575   | Path found| 0.105     | 30        | Path found| 0.485     | 30        
576   | Path found| 0.220     | 52        | Path found| 1.522     | 52        
577   | Path found| 0.158     | 50        | Path found| 1.540     | 50        
578   | Path found| 0.116     | 44        | Path found| 0.522     | 44        
579   | Path found| 0.126     | 35        | Path found| 0.664     | 35        
580   | Path found| 0.200     | 48        | Path found| 1.235     | 48        
581   | Path found| 0.344     | 53        | Path found| 1.879     | 53        
582   | Path found| 0.314     | 79        | Path found| 3.486     | 79        
583   | Path found| 0.109     | 31        | Path found| 0.716     | 31        
584   | Path found| 0.089     | 30        | Path found| 0.505     | 30        
585   | Path found| 0.118     | 45        | Path found| 0.783     | 45        
586   | Path found| 0.107     | 39        | Path found| 0.327     | 39        
587   | Path found| 0.187     | 44        | Path found| 1.264     | 44        
588   | Path found| 0.218     | 50        | Path found| 1.067     | 50        
589   | Path found| 0.127     | 45        | Path found| 1.198     | 45        
590   | Path found| 0.189     | 56        | Path found| 1.826     | 56        
591   | Path found| 0.215     | 43        | Path found| 0.810     | 43        
592   | Path found| 0.272     | 61        | Path found| 2.132     | 61        
593   | Path found| 0.156     | 45        | Path found| 1.275     | 45        
594   | Path found| 0.108     | 36        | Path found| 0.733     | 36        
595   | Path found| 0.269     | 47        | Path found| 0.953     | 47        
596   | Path found| 0.243     | 44        | Path found| 0.707     | 44        
597   | Path found| 0.344     | 71        | Path found| 2.931     | 71        
598   | Path found| 0.075     | 30        | Path found| 0.610     | 30        
599   | Path found| 0.126     | 41        | Path found| 0.789     | 41        
600   | Path found| 0.088     | 32        | Path found| 0.447     | 32        
601   | Path found| 0.410     | 62        | Path found| 2.078     | 62        
602   | Path found| 0.225     | 50        | Path found| 1.480     | 50        
603   | Path found| 0.156     | 35        | Path found| 0.569     | 35        
604   | Path found| 0.210     | 45        | Path found| 1.148     | 45        
605   | Path found| 0.138     | 31        | Path found| 0.658     | 31        
606   | Path found| 0.122     | 45        | Path found| 0.526     | 45        
607   | Path found| 0.168     | 47        | Path found| 1.349     | 47        
608   | Path found| 0.085     | 36        | Path found| 0.360     | 36        
609   | Path found| 0.129     | 45        | Path found| 1.175     | 45        
610   | Path found| 0.139     | 48        | Path found| 0.563     | 48        
611   | Path found| 0.265     | 44        | Path found| 0.889     | 44        
612   | Path found| 0.062     | 35        | Path found| 0.226     | 35        
613   | Path found| 0.158     | 52        | Path found| 1.512     | 52        
614   | Path found| 0.705     | 73        | Path found| 3.084     | 73        
615   | Path found| 0.127     | 44        | Path found| 0.684     | 44        
616   | Path found| 0.179     | 31        | Path found| 0.567     | 31        
617   | Path found| 0.187     | 52        | Path found| 1.111     | 52        
618   | Path found| 0.283     | 53        | Path found| 1.083     | 53        
619   | Path found| 0.067     | 36        | Path found| 0.359     | 36        
620   | Path found| 0.117     | 40        | Path found| 0.809     | 40        
621   | Path found| 0.310     | 57        | Path found| 1.892     | 57        
622   | Path found| 0.277     | 47        | Path found| 0.545     | 47        
623   | Path found| 0.116     | 31        | Path found| 0.646     | 31        
624   | Path found| 0.131     | 45        | Path found| 0.976     | 45        
625   | Path found| 0.155     | 47        | Path found| 1.287     | 47        
626   | Path found| 0.126     | 30        | Path found| 0.601     | 30        
627   | Path found| 0.133     | 51        | Path found| 1.518     | 51        
628   | Path found| 0.276     | 44        | Path found| 0.667     | 44        
629   | Path found| 0.169     | 48        | Path found| 1.310     | 48        
630   | Path found| 0.154     | 43        | Path found| 1.048     | 43        
631   | Path found| 0.173     | 48        | Path found| 0.594     | 48        
632   | Path found| 0.104     | 32        | Path found| 0.483     | 32        
633   | Path found| 0.145     | 38        | Path found| 0.785     | 38        
634   | Path found| 0.142     | 38        | Path found| 0.881     | 38        
635   | Path found| 0.437     | 68        | Path found| 2.732     | 68        
636   | Path found| 0.251     | 50        | Path found| 0.592     | 50        
637   | Path found| 0.096     | 38        | Path found| 0.242     | 38        
638   | Path found| 0.181     | 59        | Path found| 1.850     | 59        
639   | Path found| 0.189     | 35        | Path found| 0.740     | 35        
640   | Path found| 0.198     | 39        | Path found| 0.902     | 39        
641   | Path found| 0.139     | 51        | Path found| 1.496     | 51        
642   | Path found| 0.358     | 54        | Path found| 1.208     | 54        
643   | Path found| 0.096     | 32        | Path found| 0.571     | 32        
644   | Path found| 0.136     | 38        | Path found| 0.757     | 38        
645   | Path found| 0.565     | 62        | Path found| 1.850     | 62        
646   | Path found| 0.062     | 32        | Path found| 0.345     | 32        
647   | Path found| 0.132     | 32        | Path found| 0.681     | 32        
648   | Path found| 0.111     | 44        | Path found| 0.713     | 44        
649   | Path found| 0.108     | 45        | Path found| 0.603     | 45        
650   | Path found| 0.098     | 35        | Path found| 0.561     | 35        
651   | Path found| 0.158     | 38        | Path found| 0.977     | 38        
652   | Path found| 0.290     | 55        | Path found| 1.067     | 55        
653   | Path found| 0.188     | 42        | Path found| 1.092     | 42        
654   | Path found| 0.107     | 35        | Path found| 0.781     | 35        
655   | Path found| 0.186     | 40        | Path found| 0.569     | 40        
656   | Path found| 0.153     | 47        | Path found| 0.805     | 47        
657   | Path found| 0.151     | 31        | Path found| 0.664     | 31        
658   | Path found| 0.257     | 58        | Path found| 2.004     | 58        
659   | Path found| 0.264     | 59        | Path found| 1.733     | 59        
660   | Path found| 0.171     | 45        | Path found| 1.292     | 45        
661   | Path found| 0.136     | 53        | Path found| 1.639     | 53        
662   | Path found| 0.095     | 32        | Path found| 0.581     | 32        
663   | Path found| 0.241     | 45        | Path found| 1.149     | 45        
664   | Path found| 0.120     | 46        | Path found| 0.566     | 46        
665   | Path found| 0.185     | 47        | Path found| 1.290     | 47        
666   | Path found| 0.081     | 32        | Path found| 0.465     | 32        
667   | Path found| 0.134     | 47        | Path found| 0.633     | 47        
668   | Path found| 0.120     | 48        | Path found| 0.690     | 48        
669   | Path found| 0.057     | 42        | Path found| 0.327     | 42        
670   | Path found| 0.061     | 31        | Path found| 0.543     | 31        
671   | Path found| 0.083     | 31        | Path found| 0.592     | 31        
672   | Path found| 0.253     | 53        | Path found| 1.579     | 53        
673   | Path found| 0.222     | 56        | Path found| 1.674     | 56        
674   | Path found| 0.107     | 34        | Path found| 0.687     | 34        
675   | Path found| 0.065     | 34        | Path found| 0.224     | 34        
676   | Path found| 0.116     | 42        | Path found| 0.838     | 42        
677   | Path found| 0.176     | 50        | Path found| 1.127     | 50        
678   | Path found| 0.152     | 34        | Path found| 0.382     | 34        
679   | Path found| 0.225     | 41        | Path found| 0.426     | 41        
680   | Path found| 0.077     | 31        | Path found| 0.480     | 31        
681   | Path found| 0.045     | 35        | Path found| 0.205     | 35        
682   | Path found| 0.083     | 30        | Path found| 0.668     | 30        
683   | Path found| 0.129     | 35        | Path found| 0.736     | 35        
684   | Path found| 0.201     | 43        | Path found| 0.911     | 43        
685   | Path found| 0.058     | 30        | Path found| 0.262     | 30        
686   | Path found| 0.130     | 33        | Path found| 0.607     | 33        
687   | Path found| 0.128     | 32        | Path found| 0.594     | 32        
688   | Path found| 0.095     | 37        | Path found| 0.545     | 37        
689   | Path found| 0.159     | 50        | Path found| 1.018     | 50        
690   | Path found| 0.082     | 32        | Path found| 0.416     | 32        
691   | Path found| 0.114     | 34        | Path found| 0.668     | 34        
692   | Path found| 0.117     | 33        | Path found| 0.245     | 33        
693   | Path found| 0.204     | 49        | Path found| 1.148     | 49        
694   | Path found| 0.204     | 51        | Path found| 1.368     | 51        
695   | Path found| 0.106     | 47        | Path found| 0.385     | 47        
696   | Path found| 0.116     | 39        | Path found| 0.900     | 39        
697   | Path found| 0.198     | 47        | Path found| 0.805     | 47        
698   | Path found| 0.112     | 36        | Path found| 0.747     | 36        
699   | Path found| 0.231     | 46        | Path found| 0.597     | 46        
700   | Path found| 0.247     | 71        | Path found| 2.882     | 71        
701   | Path found| 0.123     | 45        | Path found| 1.220     | 45        
702   | Path found| 0.190     | 43        | Path found| 1.101     | 43        
703   | Path found| 0.190     | 59        | Path found| 1.901     | 59        
704   | Path found| 0.096     | 31        | Path found| 0.635     | 31        
705   | Path found| 0.282     | 52        | Path found| 1.644     | 52        
706   | Path found| 0.095     | 32        | Path found| 0.521     | 32        
707   | Path found| 0.243     | 69        | Path found| 2.830     | 69        
708   | Path found| 0.138     | 49        | Path found| 1.505     | 49        
709   | Path found| 0.218     | 55        | Path found| 1.780     | 55        
710   | Path found| 0.349     | 53        | Path found| 1.217     | 53        
711   | Path found| 0.096     | 31        | Path found| 0.361     | 31        
712   | Path found| 0.157     | 60        | Path found| 1.560     | 60        
713   | Path found| 0.155     | 49        | Path found| 0.714     | 49        
714   | Path found| 0.109     | 35        | Path found| 0.536     | 35        
715   | Path found| 0.145     | 39        | Path found| 0.544     | 39        
716   | Path found| 0.119     | 41        | Path found| 0.495     | 41        
717   | Path found| 0.357     | 61        | Path found| 1.117     | 61        
718   | Path found| 0.173     | 50        | Path found| 1.466     | 50        
719   | Path found| 0.130     | 36        | Path found| 0.798     | 36        
720   | Path found| 0.269     | 63        | Path found| 2.356     | 63        
721   | Path found| 0.152     | 33        | Path found| 0.410     | 33        
722   | Path found| 0.063     | 32        | Path found| 0.265     | 32        
723   | Path found| 0.306     | 48        | Path found| 0.500     | 48        
724   | Path found| 0.205     | 54        | Path found| 0.868     | 54        
725   | Path found| 0.144     | 43        | Path found| 0.934     | 43        
726   | Path found| 0.066     | 41        | Path found| 0.243     | 41        
727   | Path found| 0.070     | 38        | Path found| 0.283     | 38        
728   | Path found| 0.250     | 51        | Path found| 1.426     | 51        
729   | Path found| 0.137     | 35        | Path found| 0.753     | 35        
730   | Path found| 0.253     | 57        | Path found| 1.462     | 57        
731   | Path found| 0.102     | 46        | Path found| 0.533     | 46        
732   | Path found| 0.098     | 44        | Path found| 0.261     | 44        
733   | Path found| 0.144     | 46        | Path found| 1.192     | 46        
734   | Path found| 0.052     | 38        | Path found| 0.286     | 38        
735   | Path found| 0.158     | 52        | Path found| 1.596     | 52        
736   | Path found| 0.135     | 48        | Path found| 1.342     | 48        
737   | Path found| 0.077     | 31        | Path found| 0.345     | 31        
738   | Path found| 0.151     | 48        | Path found| 0.643     | 48        
739   | Path found| 0.068     | 37        | Path found| 0.307     | 37        
740   | Path found| 0.142     | 42        | Path found| 0.931     | 42        
741   | Path found| 0.080     | 34        | Path found| 0.580     | 34        
742   | Path found| 0.243     | 55        | Path found| 1.749     | 55        
743   | Path found| 0.256     | 61        | Path found| 2.176     | 61        
744   | Path found| 0.210     | 47        | Path found| 1.051     | 47        
745   | Path found| 0.089     | 33        | Path found| 0.458     | 33        
746   | Path found| 0.097     | 39        | Path found| 0.474     | 39        
747   | Path found| 0.050     | 38        | Path found| 0.267     | 38        
748   | Path found| 0.154     | 42        | Path found| 1.151     | 42        
749   | Path found| 0.064     | 34        | Path found| 0.284     | 34        
750   | Path found| 0.134     | 41        | Path found| 0.886     | 41        
751   | Path found| 0.120     | 43        | Path found| 0.615     | 43        
752   | Path found| 0.106     | 36        | Path found| 0.566     | 36        
753   | Path found| 0.086     | 34        | Path found| 0.623     | 34        
754   | Path found| 0.184     | 39        | Path found| 0.683     | 39        
755   | Path found| 0.186     | 36        | Path found| 0.840     | 36        
756   | Path found| 0.060     | 30        | Path found| 0.262     | 30        
757   | Path found| 0.304     | 52        | Path found| 1.678     | 52        
758   | Path found| 0.168     | 48        | Path found| 1.428     | 48        
759   | Path found| 0.168     | 47        | Path found| 1.354     | 47        
760   | Path found| 0.180     | 51        | Path found| 0.889     | 51        
761   | Path found| 0.306     | 55        | Path found| 1.749     | 55        
762   | Path found| 0.225     | 54        | Path found| 1.659     | 54        
763   | Path found| 0.113     | 40        | Path found| 0.667     | 40        
764   | Path found| 0.082     | 35        | Path found| 0.479     | 35        
765   | Path found| 0.172     | 63        | Path found| 2.202     | 63        
766   | Path found| 0.220     | 52        | Path found| 1.451     | 52        
767   | Path found| 0.134     | 40        | Path found| 0.833     | 40        
768   | Path found| 0.340     | 63        | Path found| 2.242     | 63        
769   | Path found| 0.176     | 38        | Path found| 0.901     | 38        
770   | Path found| 0.062     | 35        | Path found| 0.197     | 35        
771   | Path found| 0.178     | 41        | Path found| 0.705     | 41        
772   | Path found| 0.285     | 64        | Path found| 1.806     | 64        
773   | Path found| 0.112     | 38        | Path found| 0.472     | 38        
774   | Path found| 0.143     | 31        | Path found| 0.609     | 31        
775   | Path found| 0.128     | 47        | Path found| 0.906     | 47        
776   | Path found| 0.132     | 45        | Path found| 1.041     | 45        
777   | Path found| 0.096     | 36        | Path found| 0.485     | 36        
778   | Path found| 0.042     | 31        | Path found| 0.196     | 31        
779   | Path found| 0.146     | 51        | Path found| 1.505     | 51        
780   | Path found| 0.134     | 38        | Path found| 0.728     | 38        
781   | Path found| 0.116     | 33        | Path found| 0.699     | 33        
782   | Path found| 0.076     | 37        | Path found| 0.362     | 37        
783   | Path found| 0.228     | 49        | Path found| 1.472     | 49        
784   | Path found| 0.080     | 37        | Path found| 0.360     | 37        
785   | Path found| 0.096     | 32        | Path found| 0.406     | 32        
786   | Path found| 0.135     | 48        | Path found| 1.360     | 48        
787   | Path found| 0.182     | 49        | Path found| 1.202     | 49        
788   | Path found| 0.241     | 49        | Path found| 1.343     | 49        
789   | Path found| 0.144     | 37        | Path found| 0.824     | 37        
790   | Path found| 0.339     | 50        | Path found| 1.206     | 50        
791   | Path found| 0.125     | 37        | Path found| 0.846     | 37        
792   | Path found| 0.331     | 59        | Path found| 1.208     | 59        
793   | Path found| 0.150     | 48        | Path found| 1.270     | 48        
794   | Path found| 0.101     | 47        | Path found| 0.542     | 47        
795   | Path found| 0.233     | 43        | Path found| 1.238     | 43        
796   | Path found| 0.156     | 51        | Path found| 1.464     | 51        
797   | Path found| 0.108     | 37        | Path found| 0.940     | 37        
798   | Path found| 0.289     | 69        | Path found| 2.637     | 69        
799   | Path found| 0.267     | 55        | Path found| 1.220     | 55        
800   | Path found| 0.250     | 47        | Path found| 0.684     | 47        
801   | Path found| 0.595     | 68        | Path found| 2.489     | 68        
802   | Path found| 0.137     | 31        | Path found| 0.460     | 31        
803   | Path found| 0.172     | 47        | Path found| 1.298     | 47        
804   | Path found| 0.123     | 39        | Path found| 0.896     | 39        
805   | Path found| 0.098     | 39        | Path found| 0.664     | 39        
806   | Path found| 0.178     | 45        | Path found| 0.772     | 45        
807   | Path found| 0.266     | 58        | Path found| 1.919     | 58        
808   | Path found| 0.124     | 40        | Path found| 0.956     | 40        
809   | Path found| 0.302     | 53        | Path found| 0.844     | 53        
810   | Path found| 0.071     | 34        | Path found| 0.781     | 34        
811   | Path found| 0.122     | 39        | Path found| 0.580     | 39        
812   | Path found| 0.178     | 40        | Path found| 0.967     | 40        
813   | Path found| 0.217     | 55        | Path found| 1.433     | 55        
814   | Path found| 0.149     | 46        | Path found| 0.905     | 46        
815   | Path found| 0.073     | 32        | Path found| 0.332     | 32        
816   | Path found| 0.113     | 35        | Path found| 0.707     | 35        
817   | Path found| 0.148     | 46        | Path found| 1.112     | 46        
818   | Path found| 0.403     | 57        | Path found| 1.881     | 57        
819   | Path found| 0.114     | 31        | Path found| 0.542     | 31        
820   | Path found| 0.148     | 43        | Path found| 0.606     | 43        
821   | Path found| 0.349     | 46        | Path found| 1.369     | 46        
822   | Path found| 0.109     | 32        | Path found| 0.512     | 32        
823   | Path found| 0.198     | 52        | Path found| 1.258     | 52        
824   | Path found| 0.258     | 51        | Path found| 1.060     | 51        
825   | Path found| 0.263     | 53        | Path found| 1.575     | 53        
826   | Path found| 0.131     | 39        | Path found| 1.014     | 39        
827   | Path found| 0.233     | 55        | Path found| 1.515     | 55        
828   | Path found| 0.448     | 64        | Path found| 2.360     | 64        
829   | Path found| 0.206     | 51        | Path found| 1.502     | 51        
830   | Path found| 0.119     | 36        | Path found| 0.375     | 36        
831   | Path found| 0.238     | 42        | Path found| 1.021     | 42        
832   | Path found| 0.180     | 53        | Path found| 0.820     | 53        
833   | Path found| 0.160     | 43        | Path found| 0.620     | 43        
834   | Path found| 0.096     | 30        | Path found| 0.493     | 30        
835   | Path found| 0.279     | 46        | Path found| 1.142     | 46        
836   | Path found| 0.211     | 49        | Path found| 1.053     | 49        
837   | Path found| 0.066     | 36        | Path found| 0.285     | 36        
838   | Path found| 0.133     | 41        | Path found| 0.759     | 41        
839   | Path found| 0.087     | 34        | Path found| 0.700     | 34        
840   | Path found| 0.182     | 48        | Path found| 0.809     | 48        
841   | Path found| 0.160     | 36        | Path found| 0.400     | 36        
842   | Path found| 0.380     | 52        | Path found| 1.635     | 52        
843   | Path found| 0.261     | 43        | Path found| 1.116     | 43        
844   | Path found| 0.108     | 37        | Path found| 0.621     | 37        
845   | Path found| 0.076     | 31        | Path found| 0.379     | 31        
846   | Path found| 0.161     | 42        | Path found| 1.065     | 42        
847   | Path found| 0.114     | 41        | Path found| 0.535     | 41        
848   | Path found| 0.185     | 36        | Path found| 0.612     | 36        
849   | Path found| 0.205     | 53        | Path found| 1.405     | 53        
850   | Path found| 0.107     | 30        | Path found| 0.648     | 30        
851   | Path found| 0.154     | 50        | Path found| 1.022     | 50        
852   | Path found| 0.093     | 32        | Path found| 0.644     | 32        
853   | Path found| 0.126     | 34        | Path found| 0.744     | 34        
854   | Path found| 0.233     | 51        | Path found| 1.566     | 51        
855   | Path found| 0.310     | 48        | Path found| 0.964     | 48        
856   | Path found| 0.081     | 33        | Path found| 0.387     | 33        
857   | Path found| 0.168     | 34        | Path found| 0.191     | 34        
858   | Path found| 0.202     | 54        | Path found| 1.135     | 54        
859   | Path found| 0.110     | 37        | Path found| 0.687     | 37        
860   | Path found| 0.183     | 47        | Path found| 1.134     | 47        
861   | Path found| 0.102     | 48        | Path found| 0.656     | 48        
862   | Path found| 0.128     | 34        | Path found| 0.759     | 34        
863   | Path found| 0.142     | 39        | Path found| 0.899     | 39        
864   | Path found| 0.150     | 50        | Path found| 1.458     | 50        
865   | Path found| 0.118     | 31        | Path found| 0.658     | 31        
866   | Path found| 0.073     | 31        | Path found| 0.327     | 31        
867   | Path found| 0.184     | 41        | Path found| 1.086     | 41        
868   | Path found| 0.104     | 32        | Path found| 0.668     | 32        
869   | Path found| 0.150     | 43        | Path found| 0.613     | 43        
870   | Path found| 0.115     | 32        | Path found| 0.683     | 32        
871   | Path found| 0.152     | 43        | Path found| 1.086     | 43        
872   | Path found| 0.447     | 79        | Path found| 3.562     | 79        
873   | Path found| 0.142     | 36        | Path found| 0.727     | 36        
874   | Path found| 0.172     | 39        | Path found| 0.483     | 39        
875   | Path found| 0.205     | 44        | Path found| 1.094     | 44        
876   | Path found| 0.186     | 52        | Path found| 1.344     | 52        
877   | Path found| 0.139     | 46        | Path found| 0.989     | 46        
878   | Path found| 0.266     | 55        | Path found| 1.752     | 55        
879   | Path found| 0.097     | 32        | Path found| 0.754     | 32        
880   | Path found| 0.101     | 35        | Path found| 0.473     | 35        
881   | Path found| 0.072     | 40        | Path found| 0.232     | 40        
882   | Path found| 0.204     | 60        | Path found| 1.603     | 60        
883   | Path found| 0.191     | 62        | Path found| 2.119     | 62        
884   | Path found| 0.150     | 44        | Path found| 1.192     | 44        
885   | Path found| 0.298     | 57        | Path found| 1.458     | 57        
886   | Path found| 0.100     | 45        | Path found| 0.414     | 45        
887   | Path found| 0.098     | 35        | Path found| 0.827     | 35        
888   | Path found| 0.134     | 38        | Path found| 0.722     | 38        
889   | Path found| 0.143     | 36        | Path found| 0.772     | 36        
890   | Path found| 0.156     | 47        | Path found| 1.174     | 47        
891   | Path found| 0.101     | 32        | Path found| 0.724     | 32        
892   | Path found| 0.052     | 38        | Path found| 0.462     | 38        
893   | Path found| 0.229     | 50        | Path found| 1.398     | 50        
894   | Path found| 0.107     | 43        | Path found| 0.600     | 43        
895   | Path found| 0.121     | 31        | Path found| 0.401     | 31        
896   | Path found| 0.086     | 43        | Path found| 0.458     | 43        
897   | Path found| 0.134     | 37        | Path found| 0.587     | 37        
898   | Path found| 0.322     | 77        | Path found| 3.244     | 77        
